INFO:root:Namespace(K=3, a_dim=2, alpha='rnn', batch_size=32, clip=150, dataset='BouncingBall_50', device=device(type='cuda'), epochs=90, factor=4, initial_epochs=10, learning_rate=0.007, levels=2, lstm_layers=1, model='KVAE_hier', save_every=10, scale=0.3, scheduler_step=20, subdirectory='v1', wandb_on='True', x_dim=1, z_dim=4)
INFO:root:Starting Hierachical KVAE training for 90 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:240.75583379, 454.59121762, 68.61123667, -35.76722598, 135.99705087, 0.0059499999999999996
INFO:root:241.34787370, 454.07796561, 67.66522486, -37.45925373, 135.70330616, 0.0059499999999999996
INFO:root:241.49246440, 454.81643191, 67.39529200, -37.65223714, 135.95476192, 0.0059499999999999996
INFO:root:243.03089131, 455.32615244, 66.73369875, -39.69934028, 136.20285651, 0.0059499999999999996
INFO:root:241.57168302, 453.58349143, 66.91018252, -38.58644692, 135.51889485, 0.0059499999999999996
INFO:root:238.60142413, 450.27903563, 66.55177621, -36.96593162, 134.70365464, 0.0059499999999999996
INFO:root:240.31453229, 456.50162948, 65.42379870, -37.94023847, 136.60401066, 0.0059499999999999996
INFO:root:231.75118580, 429.43016509, 65.75351161, -37.16862010, 128.15583359, 0.0050574999999999995
INFO:root:230.67143948, 423.73349466, 65.37957545, -38.17181075, 126.45883854, 0.0050574999999999995
INFO:root:232.05922026, 428.00850721, 64.74163549, -38.91502733, 127.83190379, 0.0050574999999999995
INFO:root:229.74596419, 423.88231722, 64.31704875, -38.26421613, 126.43521594, 0.0050574999999999995
INFO:root:230.29870098, 422.53346981, 63.73153179, -39.80712373, 126.07011336, 0.0050574999999999995
INFO:root:231.79124132, 432.90118194, 63.79234858, -38.12853307, 129.36714790, 0.0050574999999999995
INFO:root:226.46568106, 416.15198901, 63.26364500, -38.35643503, 124.21925655, 0.0050574999999999995
INFO:root:230.96940831, 423.14913863, 62.75644144, -41.26822049, 126.35846666, 0.0050574999999999995
INFO:root:228.84534303, 417.07477720, 62.71581366, -41.00709076, 124.45344432, 0.0050574999999999995
INFO:root:226.55527131, 418.66185940, 62.18420102, -38.77250739, 124.98006303, 0.0050574999999999995
INFO:root:226.69994113, 413.99530749, 62.15606466, -40.34527934, 123.52371828, 0.0050574999999999995
INFO:root:225.52230443, 411.72400097, 61.59981126, -40.40528799, 122.90827223, 0.0050574999999999995
INFO:root:225.52785085, 414.28029443, 61.24951561, -39.99424245, 123.70677331, 0.0050574999999999995
INFO:root:223.36933707, 406.29712050, 61.11064457, -40.36955108, 121.29960691, 0.0050574999999999995
INFO:root:226.84610098, 414.57452704, 61.00386881, -41.46986871, 123.66459029, 0.0050574999999999995
INFO:root:226.19905981, 414.52239096, 60.93347583, -40.90886185, 123.74275368, 0.0050574999999999995
INFO:root:223.65614691, 410.88716854, 60.29230295, -40.09768864, 122.64380898, 0.0050574999999999995
INFO:root:221.71104025, 404.26813036, 60.18993110, -40.24066573, 120.58080024, 0.0050574999999999995
INFO:root:223.16103480, 407.17298899, 59.51845786, -41.49067576, 121.41576269, 0.0050574999999999995
INFO:root:220.47733231, 400.91977123, 59.61186466, -40.58953174, 119.61909461, 0.0050574999999999995
INFO:root:218.77545946, 393.47177707, 59.56909505, -41.16482702, 117.32353750, 0.004298875
INFO:root:219.57276158, 396.43831367, 59.07489033, -41.56637291, 118.17979626, 0.004298875
INFO:root:217.76251974, 389.26786775, 59.22995999, -41.75219489, 115.99228610, 0.004298875
INFO:root:219.02229986, 393.97086038, 58.83138122, -41.99965621, 117.41021490, 0.004298875
INFO:root:218.89637372, 393.68832378, 58.35804715, -42.43182484, 117.40827174, 0.004298875
INFO:root:216.22108903, 387.01609734, 58.39669686, -41.71955810, 115.32570206, 0.004298875
INFO:root:216.76235799, 386.44991793, 58.11159425, -42.71578389, 115.17934962, 0.004298875
INFO:root:215.24927982, 385.48645408, 57.84820938, -41.75512909, 114.76842042, 0.004298875
INFO:root:215.67899890, 385.71955434, 57.36722949, -42.59589808, 115.00515276, 0.004298875
INFO:root:217.63567968, 392.47386043, 56.74942216, -43.14409563, 117.05627577, 0.004298875
INFO:root:215.39565771, 386.59517694, 56.99336347, -42.42373728, 115.25162040, 0.004298875
INFO:root:216.53182170, 387.66478326, 57.07522379, -43.15715749, 115.58178191, 0.004298875
INFO:root:213.89979307, 379.37372351, 56.93347734, -43.15419421, 113.07865541, 0.004298875
INFO:root:216.19837709, 387.47148259, 56.63251921, -43.32440876, 115.53946744, 0.004298875
INFO:root:215.08502885, 382.35428692, 56.20548171, -44.17325633, 113.97581181, 0.004298875
INFO:root:213.35961528, 379.67820458, 56.61758039, -42.83856865, 113.14412995, 0.004298875
INFO:root:214.46562622, 384.06929842, 55.89264166, -43.35219054, 114.50250035, 0.004298875
INFO:root:217.59388430, 392.13537403, 55.96395609, -43.98931106, 116.99566670, 0.004298875
INFO:root:214.13179408, 383.01143671, 55.75488087, -43.47347695, 114.15757406, 0.004298875
INFO:root:213.95447680, 378.74668466, 55.86602161, -44.46444507, 112.89779342, 0.004298875
INFO:root:211.18116950, 373.26489724, 56.04616381, -43.15553220, 111.15890134, 0.0036540437499999997
INFO:root:209.36714619, 368.16670742, 56.13359077, -42.78353862, 109.66763583, 0.0036540437499999997
INFO:root:210.80695209, 368.54762181, 55.58845447, -44.65420714, 109.72743395, 0.0036540437499999997
INFO:root:209.78647009, 367.63129615, 55.92504312, -43.57203357, 109.45740261, 0.0036540437499999997
INFO:root:208.69417591, 365.26770467, 55.65462372, -43.45923507, 108.78724525, 0.0036540437499999997
INFO:root:210.22050958, 368.24556620, 55.09680066, -44.65003507, 109.78055893, 0.0036540437499999997
INFO:root:209.56510363, 369.17664585, 55.05227812, -43.75982784, 109.94984664, 0.0036540437499999997
INFO:root:207.62345948, 365.31449142, 55.00646664, -43.02264136, 108.83001617, 0.0036540437499999997
INFO:root:207.57386637, 363.99573609, 54.42326763, -43.95187323, 108.43689028, 0.0036540437499999997
INFO:root:Finished training.
INFO:root:Saved model. Final Checkpoint saves/BouncingBall_50/kvae_hier/v1/levels=2/factor=4/kvae_state_dict_scale_89.pth
