INFO:root:Namespace(K=3, a_dim=2, alpha='rnn', batch_size=32, clip=150, dataset='BouncingBall_50', device=device(type='cuda'), epochs=90, initial_epochs=20, learning_rate=0.007, model='KVAE', save_every=10, scale=0.3, scheduler_step=10, subdirectory='v1', wandb_on='True', x_dim=1, z_dim=4)
INFO:root:Starting KVAE training for 90 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:319.74434579, 504.15541806, 90.89448994, -77.60322493, 150.67390724, 0.0059499999999999996
INFO:root:323.36486543, 506.60776029, 90.45635423, -80.92617739, 151.38733114, 0.0059499999999999996
INFO:root:315.16893129, 485.73458163, 90.91293811, -78.53561262, 145.22679663, 0.0059499999999999996
INFO:root:330.62539438, 494.62869690, 89.86347830, -92.37330072, 147.72073529, 0.0059499999999999996
INFO:root:324.17257162, 504.33854257, 89.91712106, -82.95388130, 150.77601750, 0.0059499999999999996
INFO:root:321.50065052, 477.56107345, 90.05645033, -88.17587167, 142.55843416, 0.0050574999999999995
INFO:root:316.69060053, 486.11361714, 89.35075131, -81.50575809, 145.04119139, 0.0050574999999999995
INFO:root:306.90345577, 467.77365365, 86.88115478, -79.69019884, 139.62190771, 0.0050574999999999995
INFO:root:319.22660291, 475.14904455, 85.36745458, -91.31442861, 141.79822827, 0.0050574999999999995
INFO:root:329.59467649, 486.24023438, 86.34551147, -97.37708898, 145.27624701, 0.0050574999999999995
INFO:root:321.98205838, 495.83322727, 85.04199413, -88.19009010, 148.24861505, 0.0050574999999999995
INFO:root:316.93791201, 488.84755653, 84.21003932, -86.07359987, 146.13137803, 0.0050574999999999995
INFO:root:310.66865880, 469.44081145, 86.52643051, -83.30997851, 140.14441350, 0.0050574999999999995
INFO:root:318.11967060, 502.03907144, 85.35219224, -82.15575093, 149.86615646, 0.0050574999999999995
INFO:root:310.28853337, 488.39532101, 82.98024069, -80.78969051, 145.93986016, 0.0050574999999999995
INFO:root:306.03789715, 470.34169755, 82.56999459, -82.36538730, 140.45088206, 0.004298875
INFO:root:301.51117254, 452.20696516, 82.53145211, -83.31762627, 134.83934254, 0.004298875
INFO:root:301.68096731, 453.88095307, 81.87806794, -83.63860745, 135.44318813, 0.004298875
INFO:root:300.70599044, 455.43657145, 80.97717100, -83.09784139, 135.91051367, 0.004298875
INFO:root:313.69041255, 495.33426603, 79.13310266, -85.95702442, 147.99253894, 0.004298875
INFO:root:301.07259349, 444.02194175, 79.90070236, -87.96530234, 132.43802925, 0.004298875
INFO:root:302.35631349, 443.27111389, 79.37558601, -89.99938699, 132.20712426, 0.004298875
INFO:root:297.71939528, 443.44212720, 79.04302711, -85.64372451, 132.26298562, 0.004298875
INFO:root:295.50147150, 452.25057634, 79.03964544, -80.78664816, 134.91208785, 0.004298875
INFO:root:291.32425153, 431.11188172, 79.90204543, -82.08863600, 128.43983391, 0.004298875
INFO:root:288.07819167, 421.47477732, 81.33287559, -80.30287860, 125.46308432, 0.0036540437499999997
INFO:root:299.69762957, 428.79054639, 83.00033992, -88.06012018, 127.79421122, 0.0036540437499999997
INFO:root:291.53897453, 429.36133843, 82.10388650, -80.62668127, 127.92317618, 0.0036540437499999997
INFO:root:286.99307236, 424.55759270, 80.88710484, -78.73868396, 126.47919309, 0.0036540437499999997
INFO:root:293.04008654, 437.67927075, 79.68729775, -82.04900215, 130.36750283, 0.0036540437499999997
INFO:root:297.03534131, 448.92233840, 77.66332949, -84.69530561, 133.96464709, 0.0036540437499999997
INFO:root:295.12715770, 437.91314600, 76.72321193, -87.02999644, 130.52530082, 0.0036540437499999997
INFO:root:303.34578885, 443.58075223, 77.29861125, -92.97294558, 132.26173906, 0.0036540437499999997
INFO:root:293.94444946, 428.85000163, 78.19461473, -87.09482920, 127.84694336, 0.0036540437499999997
INFO:root:288.28265132, 424.82690294, 77.11227441, -83.72230106, 126.50962412, 0.0036540437499999997
INFO:root:290.01860783, 425.01918137, 77.18580593, -85.32704219, 126.72950244, 0.0031059371874999995
INFO:root:289.06373505, 418.13718643, 77.50385722, -86.11871762, 124.52413406, 0.0031059371874999995
INFO:root:285.68060047, 412.98961936, 77.61090214, -84.17280780, 122.96470720, 0.0031059371874999995
INFO:root:282.32698410, 405.06378271, 76.49114912, -84.31669511, 120.49766788, 0.0031059371874999995
INFO:root:287.22065991, 414.85369776, 76.35589089, -86.40865480, 123.56046626, 0.0031059371874999995
INFO:root:282.60955829, 408.16483010, 76.36081768, -83.79928724, 121.47709073, 0.0031059371874999995
INFO:root:283.72594318, 404.09551322, 74.97402395, -87.52326156, 120.25306187, 0.0031059371874999995
INFO:root:282.62130776, 408.58006588, 74.19509475, -85.85218791, 121.63493085, 0.0031059371874999995
INFO:root:281.60283231, 407.44217191, 74.65229919, -84.71787678, 121.28217816, 0.0031059371874999995
INFO:root:285.48864184, 402.91131728, 74.02808579, -90.58715627, 119.88030019, 0.0031059371874999995
INFO:root:286.34546250, 398.62680462, 74.56365928, -92.19375728, 118.59350946, 0.0026400466093749993
INFO:root:286.95082702, 399.36902419, 75.46472197, -91.67539237, 118.83357521, 0.0026400466093749993
INFO:root:287.46329083, 398.46060900, 75.78791479, -92.13718854, 118.54989274, 0.0026400466093749993
INFO:root:287.15834458, 401.49733059, 77.05578681, -89.65335437, 119.49317607, 0.0026400466093749993
INFO:root:288.73496382, 394.82308610, 77.61782351, -92.67020941, 117.41539969, 0.0026400466093749993
INFO:root:287.41708296, 400.68608297, 77.67609133, -89.53516130, 119.23646832, 0.0026400466093749993
INFO:root:286.75018097, 406.97751593, 76.77722192, -87.87969971, 121.14234229, 0.0026400466093749993
INFO:root:290.43583280, 404.60163403, 76.83042504, -92.22491260, 120.50434205, 0.0026400466093749993
INFO:root:298.32433749, 407.95974284, 77.95935404, -97.97705503, 121.52249826, 0.0026400466093749993
INFO:root:292.89816602, 409.00687306, 79.75642011, -90.43967925, 121.82327105, 0.0026400466093749993
INFO:root:286.47820013, 392.26210148, 79.23035227, -89.56921337, 116.60004721, 0.0022440396179687493
INFO:root:290.34125904, 394.44683371, 79.29526865, -92.71193623, 117.32270128, 0.0022440396179687493
INFO:root:286.61779171, 391.66354778, 79.91366130, -89.20506119, 116.46558910, 0.0022440396179687493
INFO:root:284.46889010, 394.09841725, 78.96482815, -87.27453220, 117.20766041, 0.0022440396179687493
INFO:root:282.52783734, 394.38689194, 78.52198568, -85.68977897, 117.28840005, 0.0022440396179687493
INFO:root:285.18675957, 401.16911092, 77.69174967, -87.14427211, 119.44432369, 0.0022440396179687493
INFO:root:285.20674961, 396.37725305, 76.96347201, -89.33009728, 117.93638936, 0.0022440396179687493
INFO:root:287.17250408, 397.32475096, 76.24174835, -91.73332581, 118.19623838, 0.0022440396179687493
INFO:root:289.46081068, 398.02093545, 75.65877086, -94.39575420, 118.48170345, 0.0022440396179687493
INFO:root:Finished training.
INFO:root:Saved model. Final Checkpoint saves/BouncingBall_50/kvae/v1/scale=0.3/scheduler_step=10/kvae_state_dict_scale=0.3_89.pth
