INFO:root:Namespace(K=7, a_dim=2, alpha='rnn', batch_size=128, clip=150, dataset='MovingMNIST', device=device(type='cuda'), epochs=90, initial_epochs=10, learning_rate=0.007, lstm_layers=1, model='KVAE', save_every=10, scale=100.0, scheduler_step=20, subdirectory='v2', wandb_on='True', x_dim=1, z_dim=5)
INFO:root:Starting KVAE training for 90 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:2026690.47598588, 20266.51730304, 25.04527807, -13.69429574, 21127.91670335, 0.0050574999999999995
INFO:root:1929132.58696893, 19291.03126375, 20.66213814, -8.79119429, 20495.27125055, 0.0050574999999999995
INFO:root:1769733.58042091, 17697.13165713, 21.42091918, 1.01464951, 18769.44128246, 0.0050574999999999995
INFO:root:1804592.05381727, 18045.77867793, 18.75567279, 4.59583062, 19417.42463963, 0.0050574999999999995
INFO:root:1820250.11138121, 18202.29200594, 22.91766504, 2.01185823, 18938.81903334, 0.0050574999999999995
INFO:root:2010662.33822314, 20106.35962258, 23.59140231, -2.80653300, 21625.99770301, 0.0050574999999999995
INFO:root:2072233.71157011, 20722.03537632, 24.12935645, -6.04607715, 22043.26136114, 0.0050574999999999995
INFO:root:1877120.65592563, 18771.00206316, 23.22271659, 2.77717296, 20443.67476342, 0.0050574999999999995
INFO:root:1813451.47385334, 18134.40473702, 11.34430754, 0.33424525, 19477.76893981, 0.0050574999999999995
INFO:root:1689473.01798938, 16894.42226012, 25.33006868, -5.45813022, 18550.24288897, 0.0050574999999999995
INFO:root:1774651.09720968, 17746.30769971, 23.02935674, 2.72145230, 19441.43363501, 0.0050574999999999995
INFO:root:1667729.63354236, 16677.10396952, 22.22748456, 2.99321821, 18371.69540878, 0.0050574999999999995
INFO:root:1709746.24004619, 17097.32446633, 20.12420877, 6.34093973, 18774.76049461, 0.0050574999999999995
INFO:root:1529389.87525943, 15293.69246534, 27.10788093, 6.47685325, 17850.28375330, 0.0050574999999999995
INFO:root:1647082.78403582, 16470.67740427, 22.38460255, 7.33920361, 18432.73178917, 0.0050574999999999995
INFO:root:1483543.43880673, 14835.26654654, 14.49836075, -2.28387715, 17108.90494333, 0.0050574999999999995
INFO:root:1358192.03340431, 13581.76827960, 18.37804606, 3.16641963, 16671.00940801, 0.0050574999999999995
INFO:root:1225132.30975555, 12251.15102333, 26.05034703, 8.84165290, 15663.66602938, 0.004298875
INFO:root:1177031.72598651, 11770.17373184, 20.79553201, 6.44830927, 15602.29902069, 0.004298875
INFO:root:1160141.43907971, 11601.19572513, 31.42767334, 9.55827945, 15721.83897722, 0.004298875
INFO:root:1159863.39197705, 11598.47995984, 27.81419518, 12.42492435, 15469.20682493, 0.004298875
INFO:root:1136979.01623199, 11369.63576970, 25.83449592, 10.39838068, 15539.86821908, 0.004298875
INFO:root:1115971.66015507, 11159.48039998, 27.02070379, 3.40322521, 15480.94949384, 0.004298875
INFO:root:1107251.56128988, 11072.37869993, 23.70567942, 10.00473125, 15546.23026243, 0.004298875
INFO:root:1049331.05283950, 10493.11179577, 31.95548294, 12.07744219, 15107.24646512, 0.004298875
INFO:root:1049563.00914201, 10495.37406470, 31.30131015, 5.70124531, 15084.06866197, 0.004298875
INFO:root:1020409.81138525, 10203.82712093, 37.61552554, 10.51167813, 14947.94000330, 0.004298875
INFO:root:1027399.27425433, 10273.75950429, 37.43100994, 14.10690764, 15039.07006492, 0.004298875
INFO:root:1031881.31944018, 10318.65158726, 29.12495062, 12.97105278, 15039.03229533, 0.004298875
INFO:root:999544.51267734, 9995.25786752, 32.33106973, 13.60351984, 14951.68338743, 0.004298875
INFO:root:1011418.57137024, 10113.94210772, 37.03044660, 12.67158750, 14917.30961158, 0.004298875
INFO:root:992871.04446189, 9928.51954500, 30.77492692, 11.68617192, 14880.25442892, 0.004298875
INFO:root:1036969.66823364, 10369.41613941, 41.05704616, 12.99549876, 15018.16396622, 0.004298875
INFO:root:1037933.20631629, 10379.13918079, 33.51516579, 14.22414145, 15100.07057383, 0.004298875
INFO:root:978408.36347096, 9783.89713083, 32.78113191, 14.13212763, 14828.22515955, 0.004298875
INFO:root:971744.98827246, 9717.25181558, 33.29385736, 13.48972050, 14845.01463468, 0.004298875
INFO:root:1024113.10412852, 10240.95897062, 31.26968432, 14.06400529, 15098.05681943, 0.004298875
INFO:root:956824.34670126, 9568.11980084, 24.96665334, 12.59343959, 14674.52563820, 0.0036540437499999997
INFO:root:948500.58395922, 9484.81531965, 33.19058947, 14.13699148, 14674.95055293, 0.0036540437499999997
INFO:root:932661.83425709, 9326.41491527, 34.72255207, 14.38141193, 14579.36566076, 0.0036540437499999997
INFO:root:914700.69787127, 9146.83322788, 30.57448425, 13.19825549, 14436.92118728, 0.0036540437499999997
INFO:root:932333.01797565, 9323.12365207, 34.36773255, 13.71441871, 14439.75661587, 0.0036540437499999997
INFO:root:895222.05166745, 8952.01958627, 33.01170357, 12.92280438, 14276.76038457, 0.0036540437499999997
INFO:root:894746.92381267, 8947.30483880, 29.06647790, 12.63252536, 14485.96289062, 0.0036540437499999997
INFO:root:894802.11478772, 8947.83857835, 30.60374053, 12.35176157, 14428.39923526, 0.0036540437499999997
INFO:root:887718.85359947, 8877.03459232, 28.39430586, 12.99763292, 14278.42010068, 0.0036540437499999997
INFO:root:Finished training.
INFO:root:Saved model. Final Checkpoint saves/MovingMNIST/kvae/v2/scale=100.0/scheduler_step=20/kvae_state_dict_scale=100.0_89.pth
