INFO:root:Namespace(K=3, a_dim=2, alpha='rnn', batch_size=32, clip=150, dataset='BouncingBall_50', device=device(type='cuda'), epochs=90, initial_epochs=10, learning_rate=0.007, lstm_layers=1, model='KVAE', save_every=10, scale=0.3, scheduler_step=20, subdirectory='v1/attempt2', wandb_on='True', x_dim=1, z_dim=4)
INFO:root:Starting KVAE training for 90 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:311.09413976, 485.42083235, 81.13785091, -84.33003258, 145.18965771, 0.0059499999999999996
INFO:root:305.99054729, 470.51663130, 78.41562196, -86.41993020, 140.50550283, 0.0059499999999999996
INFO:root:309.39621262, 483.37044627, 78.03728019, -86.34779211, 144.54667780, 0.0059499999999999996
INFO:root:304.17229541, 463.17098124, 78.12082133, -87.10017402, 138.37349847, 0.0059499999999999996
INFO:root:318.21752013, 498.77199870, 77.33415339, -91.25176076, 149.15998792, 0.0059499999999999996
INFO:root:320.61679847, 479.95744683, 75.97299651, -100.65656151, 143.37475868, 0.0059499999999999996
INFO:root:324.92344162, 459.30820752, 76.14030977, -110.99066339, 137.01768586, 0.0050574999999999995
INFO:root:324.55768074, 442.21031024, 77.29494821, -114.59963386, 131.90695288, 0.0050574999999999995
INFO:root:297.21779849, 440.89949259, 79.84740074, -85.10054441, 131.51349776, 0.0050574999999999995
INFO:root:307.01826490, 484.83072638, 78.78778902, -82.78125256, 144.95380586, 0.0050574999999999995
INFO:root:290.90972679, 438.97729220, 78.48855863, -80.72797498, 130.76701476, 0.0050574999999999995
INFO:root:288.30970089, 431.35611467, 77.54868438, -81.35417647, 128.65213533, 0.0050574999999999995
INFO:root:289.18615816, 441.29162384, 75.45009773, -81.34856766, 131.65920170, 0.0050574999999999995
INFO:root:286.63596790, 435.30888687, 73.62698700, -82.41630927, 129.87583467, 0.0050574999999999995
INFO:root:286.81170013, 432.53717060, 73.41162846, -83.63891592, 129.06537798, 0.0050574999999999995
INFO:root:287.53189475, 437.88204684, 71.93343290, -84.23384317, 130.58289439, 0.0050574999999999995
INFO:root:286.37416445, 431.75917724, 71.84961688, -84.99678903, 128.72082490, 0.0050574999999999995
INFO:root:289.72807237, 437.97050389, 71.72861056, -86.60830643, 130.61791550, 0.0050574999999999995
INFO:root:285.54311875, 427.25097851, 72.14663803, -85.22118192, 127.41855568, 0.0050574999999999995
INFO:root:287.55013145, 439.91896047, 71.48788382, -84.08655437, 131.36685822, 0.0050574999999999995
INFO:root:292.77075910, 439.76902956, 73.36030710, -87.47973696, 131.27598863, 0.0050574999999999995
INFO:root:298.69391331, 460.99082684, 72.78009339, -87.61656602, 137.73266120, 0.0050574999999999995
INFO:root:303.48473148, 485.63450418, 71.24461885, -86.54975492, 145.35415508, 0.0050574999999999995
INFO:root:295.33259280, 455.65600314, 70.90443024, -87.73135588, 136.07301248, 0.0050574999999999995
INFO:root:297.50203004, 453.04011195, 70.36303264, -91.22695820, 135.37719639, 0.0050574999999999995
INFO:root:301.21124934, 480.08201687, 70.48184675, -86.70479167, 143.63812076, 0.0050574999999999995
INFO:root:285.98170169, 424.60293035, 73.39758043, -85.20323715, 126.44614683, 0.004298875
INFO:root:290.08409704, 425.41401818, 75.44012699, -87.01975860, 126.80267470, 0.004298875
INFO:root:287.40859654, 420.55358070, 77.06416447, -84.17835279, 125.35135267, 0.004298875
INFO:root:286.57236160, 422.86278811, 76.82195535, -82.89156487, 126.06682130, 0.004298875
INFO:root:284.80734060, 418.00590855, 76.13307997, -83.27248253, 124.64588748, 0.004298875
INFO:root:285.60486298, 415.37894649, 75.10538298, -85.88579157, 123.76012401, 0.004298875
INFO:root:291.72035142, 427.86348885, 73.69834929, -89.66294912, 127.65348519, 0.004298875
INFO:root:290.37710743, 427.94399053, 73.34394056, -88.64996442, 127.72526239, 0.004298875
INFO:root:287.89962139, 417.13524049, 73.50973759, -89.24930667, 124.29845876, 0.004298875
INFO:root:292.17299679, 439.09381473, 72.93674296, -87.50810419, 131.02847042, 0.004298875
INFO:root:286.76081365, 422.82703842, 72.98811532, -86.92458157, 126.08286757, 0.004298875
INFO:root:284.09508211, 423.95673599, 72.60974899, -84.29830751, 126.47668384, 0.004298875
INFO:root:281.66112314, 419.92416751, 71.85164025, -83.83222771, 125.18932216, 0.004298875
INFO:root:290.71308375, 443.91816138, 70.94915956, -86.58847046, 132.60956933, 0.004298875
INFO:root:298.48124808, 461.89689860, 69.76399836, -90.14817447, 138.29177492, 0.004298875
INFO:root:288.50714539, 443.39648710, 69.13931262, -86.34888123, 132.45839487, 0.004298875
INFO:root:284.16978338, 429.88564033, 69.05923085, -86.14485508, 128.35084830, 0.004298875
INFO:root:293.61884626, 429.96534680, 69.17408497, -95.45515182, 128.25391927, 0.004298875
INFO:root:298.80786089, 430.77133781, 71.00729742, -98.56915667, 128.53072712, 0.004298875
INFO:root:321.12839189, 443.60103573, 71.13842477, -116.90965064, 132.61216770, 0.004298875
INFO:root:309.75893394, 428.73029264, 73.97710346, -107.16273680, 127.96303568, 0.0036540437499999997
INFO:root:309.14649705, 422.81235285, 75.42295091, -106.87983591, 126.10723104, 0.0036540437499999997
INFO:root:299.97851345, 414.37481378, 75.22759295, -100.43847127, 123.50790187, 0.0036540437499999997
INFO:root:307.08351461, 427.50512812, 76.04949310, -102.78247765, 127.64706358, 0.0036540437499999997
INFO:root:290.40070290, 413.70878008, 75.08307249, -91.20499153, 123.29665846, 0.0036540437499999997
INFO:root:288.81741447, 411.53758172, 73.77866927, -91.57746584, 122.66017992, 0.0036540437499999997
INFO:root:288.04539937, 409.60905797, 74.30984167, -90.85283560, 122.01549739, 0.0036540437499999997
INFO:root:295.94850811, 414.84940567, 74.76777916, -96.72590172, 123.79413114, 0.0036540437499999997
INFO:root:294.49279242, 413.19237737, 76.25372280, -94.28135245, 123.12865249, 0.0036540437499999997
INFO:root:Finished training.
INFO:root:Saved model. Final Checkpoint saves/BouncingBall_50/kvae/v1/attempt2/scale=0.3/scheduler_step=20/kvae_state_dict_scale=0.3_89.pth
