INFO:root:Namespace(K=3, a_dim=2, alpha='rnn', batch_size=128, clip=150, dataset='BouncingBall_20', device=device(type='cuda'), epochs=90, initial_epochs=10, learning_rate=0.007, model='KVAE', save_every=10, scale=0.3, scheduler_step=20, subdirectory='v1', wandb_on='True', x_dim=1, z_dim=4)
INFO:root:Starting KVAE training for 90 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:131.38808445, 196.47071838, 38.06048299, -34.38638367, 58.99537523, 0.0059499999999999996
INFO:root:134.96005170, 190.74628632, 37.54963414, -40.18652922, 57.25806142, 0.0059499999999999996
INFO:root:136.01552850, 189.82146193, 36.90376542, -42.16532230, 56.99768375, 0.0059499999999999996
INFO:root:132.98468771, 191.30670745, 37.51460614, -38.07806725, 57.41321515, 0.0059499999999999996
INFO:root:135.02795615, 191.98166183, 36.32374124, -41.10971458, 57.68423998, 0.0059499999999999996
INFO:root:131.49435333, 190.38730863, 34.58883216, -39.78932658, 57.13913051, 0.0059499999999999996
INFO:root:144.08724240, 196.44379493, 36.32586339, -48.82823874, 59.01243075, 0.0059499999999999996
INFO:root:129.93968455, 195.22630890, 35.06896002, -36.30283021, 58.72131290, 0.0059499999999999996
INFO:root:130.41174050, 193.34791217, 33.75339040, -38.65397377, 58.14488172, 0.0059499999999999996
INFO:root:139.65448418, 193.12755633, 32.78149214, -48.93472276, 58.05427204, 0.0059499999999999996
INFO:root:137.89257693, 199.28695157, 31.69135924, -46.41512980, 59.93314956, 0.0059499999999999996
INFO:root:136.02979124, 193.01185704, 33.11346474, -45.01276764, 57.91350855, 0.0059499999999999996
INFO:root:131.15098560, 187.42533488, 33.63003550, -41.29334739, 56.16512405, 0.0050574999999999995
INFO:root:132.34991696, 192.53986368, 32.86309249, -41.72486288, 57.77393008, 0.0050574999999999995
INFO:root:129.16980221, 184.37153645, 32.66802358, -41.19031543, 55.29661217, 0.0050574999999999995
INFO:root:126.72801460, 182.97717768, 32.55883082, -39.27602821, 54.91507079, 0.0050574999999999995
INFO:root:125.54069315, 179.45475286, 32.17660148, -39.52766349, 53.82744623, 0.0050574999999999995
INFO:root:124.57489997, 180.02760315, 32.26841321, -38.29820375, 53.98347710, 0.0050574999999999995
INFO:root:127.00132841, 183.84230389, 31.41184597, -40.43678923, 55.12637870, 0.0050574999999999995
INFO:root:125.35397208, 184.86667044, 31.02036838, -38.87360058, 55.39083722, 0.0050574999999999995
INFO:root:125.15185402, 183.10056971, 31.06149966, -39.16018126, 54.92467813, 0.0050574999999999995
INFO:root:127.25506012, 182.52529115, 32.91478572, -39.58268457, 54.68880501, 0.0050574999999999995
INFO:root:123.70447322, 181.11228054, 32.49110089, -36.87968603, 54.32357020, 0.0050574999999999995
INFO:root:122.06926142, 179.30668080, 30.52019544, -37.75705955, 53.76764843, 0.0050574999999999995
INFO:root:126.57421714, 183.99748906, 29.21673661, -42.15823155, 55.19852037, 0.0050574999999999995
INFO:root:127.89468243, 179.04218553, 29.64751091, -44.53451378, 53.63073499, 0.0050574999999999995
INFO:root:178.80443554, 183.95465011, 31.84462617, -91.77341191, 55.16069060, 0.0050574999999999995
INFO:root:174.47056117, 183.11853626, 32.28715831, -87.24783887, 54.88873291, 0.0050574999999999995
INFO:root:139.34096147, 180.24902035, 30.24627821, -55.01997439, 54.08357046, 0.0050574999999999995
INFO:root:126.11688830, 187.38972937, 28.98334078, -40.91662596, 56.21583890, 0.0050574999999999995
INFO:root:123.52146300, 182.21650870, 28.85156960, -40.00493870, 54.65858517, 0.0050574999999999995
INFO:root:123.44044157, 179.74672342, 28.69441216, -40.82201057, 53.92582360, 0.0050574999999999995
INFO:root:122.04322695, 175.70372241, 28.76431069, -40.56779679, 52.64780972, 0.004298875
INFO:root:120.33564259, 174.75212638, 28.61694944, -39.29305338, 52.36278172, 0.004298875
INFO:root:128.37588226, 180.33450800, 28.83530803, -45.44021988, 54.02504552, 0.004298875
INFO:root:121.50850793, 174.44244539, 28.50709198, -40.66867973, 52.24400436, 0.004298875
INFO:root:120.80641971, 173.37476185, 28.60031196, -40.19367677, 51.96376926, 0.004298875
INFO:root:122.88719873, 172.64438272, 28.54977011, -42.54411133, 51.69845315, 0.004298875
INFO:root:122.62967460, 172.55647896, 28.34727903, -42.51544895, 51.67348147, 0.004298875
INFO:root:121.06714741, 171.81744056, 28.37733954, -41.14457360, 51.43557701, 0.004298875
INFO:root:122.30427819, 173.51668230, 28.15691904, -42.09235186, 51.99058243, 0.004298875
INFO:root:132.36661465, 172.86360323, 29.20814876, -51.29938308, 51.75368036, 0.004298875
INFO:root:122.01394637, 173.43081086, 28.70814418, -41.27655679, 51.97547039, 0.004298875
INFO:root:123.80235176, 179.87460018, 28.12848171, -41.71148789, 53.91908134, 0.004298875
INFO:root:123.59103771, 179.24658242, 28.08734365, -41.72971740, 53.69841317, 0.004298875
INFO:root:124.52859732, 175.66759732, 28.32476401, -43.50355166, 52.58004128, 0.004298875
INFO:root:121.71835194, 176.80951565, 28.46842720, -40.20706758, 52.94805498, 0.004298875
INFO:root:145.85109965, 171.56994996, 29.94816104, -64.43195143, 51.33930105, 0.004298875
INFO:root:131.27943968, 176.89705455, 31.28855295, -46.92176816, 52.99367871, 0.004298875
INFO:root:121.84516519, 171.11625555, 31.03238055, -39.47790526, 51.22010885, 0.004298875
INFO:root:120.95829407, 171.89663484, 30.87744474, -38.51185667, 51.48395500, 0.004298875
INFO:root:120.43433088, 173.27478375, 30.04239271, -38.40950097, 51.91884290, 0.004298875
INFO:root:121.15495730, 166.78470467, 29.21130963, -41.90823389, 49.85956622, 0.0036540437499999997
INFO:root:126.86367655, 168.18984638, 28.56192910, -47.84479129, 50.32213733, 0.0036540437499999997
INFO:root:124.90255449, 170.61206113, 28.51953181, -45.19940216, 51.06702095, 0.0036540437499999997
INFO:root:119.27175143, 166.15307579, 28.74958116, -40.67624531, 49.65225012, 0.0036540437499999997
INFO:root:118.32222047, 166.81462348, 28.59407041, -39.68376135, 49.90583801, 0.0036540437499999997
INFO:root:135.73141609, 163.85478249, 29.26740378, -57.30757560, 48.98256756, 0.0036540437499999997
INFO:root:122.62187234, 166.30321821, 29.27343226, -43.45747222, 49.74570315, 0.0036540437499999997
INFO:root:119.97293669, 168.21597947, 28.29552752, -41.21261267, 50.32971327, 0.0036540437499999997
INFO:root:120.64602894, 166.15973113, 28.15967796, -42.63842929, 49.69157028, 0.0036540437499999997
INFO:root:Finished training.
INFO:root:Saved model. Final Checkpoint saves/BouncingBall_20/kvae/v1/scale=0.3/kvae_state_dict_scale=0.3_89.pth
