INFO:root:Namespace(K=7, a_dim=2, alpha='rnn', batch_size=128, clip=150, dataset='MovingMNIST', device=device(type='cuda'), epochs=90, initial_epochs=10, learning_rate=0.007, lstm_layers=1, model='KVAE', save_every=10, scale=0.3, scheduler_step=10, subdirectory='v1', wandb_on='True', x_dim=1, z_dim=5)
INFO:root:Starting KVAE training for 90 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:1552.81112427, 4965.38491692, 21.14336637, -42.05224064, 1517.50914668, 0.0059499999999999996
INFO:root:1542.96966578, 4945.47705078, 21.62442444, -37.70207390, 1513.19344878, 0.0050574999999999995
INFO:root:1536.68752153, 4939.07952107, 21.53275885, -33.43086956, 1512.07253556, 0.0050574999999999995
INFO:root:1544.04434511, 4933.19406773, 21.77809573, -42.30797916, 1510.82673581, 0.0050574999999999995
INFO:root:1541.30528564, 4933.75513039, 21.82731438, -39.35139211, 1511.26852374, 0.0050574999999999995
INFO:root:1538.19418224, 4917.83831013, 21.85397307, -40.98866569, 1507.47618941, 0.0050574999999999995
INFO:root:1535.27638794, 4916.42071963, 21.92006742, -38.43006243, 1506.90023245, 0.0050574999999999995
INFO:root:1534.12085673, 4913.10751816, 22.19171771, -37.99682814, 1506.18979183, 0.0050574999999999995
INFO:root:1536.54764820, 4905.63698696, 22.32196507, -42.53454198, 1505.51511609, 0.0050574999999999995
INFO:root:1556.85493894, 4907.39810739, 22.16520003, -62.47027647, 1505.18879463, 0.0050574999999999995
INFO:root:1550.80682788, 4903.60980826, 22.40403428, -57.31980860, 1504.79332980, 0.0050574999999999995
INFO:root:1558.97527937, 4909.56241060, 22.26944561, -63.83705623, 1505.79188387, 0.004298875
INFO:root:1548.52315167, 4893.98855634, 22.46810029, -57.85842723, 1502.58346687, 0.004298875
INFO:root:1532.06330975, 4885.14942094, 22.46404344, -44.05439002, 1500.92228591, 0.004298875
INFO:root:1543.20844939, 4891.42016258, 22.67746101, -53.10489250, 1502.52825670, 0.004298875
INFO:root:1544.83686209, 4877.04925451, 22.59818749, -59.12385455, 1499.37980201, 0.004298875
INFO:root:1548.06664557, 4880.73451254, 22.51786425, -61.32837292, 1499.73764855, 0.004298875
INFO:root:1553.43534071, 4870.58817259, 22.63528888, -69.62355594, 1498.26157605, 0.004298875
INFO:root:1559.32693205, 4874.69873047, 22.55313409, -74.36412395, 1499.26113591, 0.004298875
INFO:root:1552.95830999, 4864.95593778, 22.49921638, -70.97226727, 1496.78849513, 0.004298875
INFO:root:1556.08124806, 4865.09738804, 22.76504844, -73.78693654, 1496.48299268, 0.004298875
INFO:root:1574.42130060, 4857.22121892, 22.85402825, -94.40085640, 1495.21621403, 0.0036540437499999997
INFO:root:1559.67058147, 4851.85949879, 23.18725790, -80.92543506, 1494.27167522, 0.0036540437499999997
INFO:root:1537.43052678, 4850.40406993, 23.16930795, -59.13993926, 1494.06685327, 0.0036540437499999997
INFO:root:1538.72350191, 4841.65128466, 23.20974380, -63.01833954, 1491.88113102, 0.0036540437499999997
INFO:root:1537.33322665, 4848.51608577, 23.13967716, -59.63867752, 1493.71302817, 0.0036540437499999997
INFO:root:1529.89875667, 4839.76682851, 23.19684131, -54.77181729, 1491.61692445, 0.0036540437499999997
INFO:root:1526.49758724, 4842.16145604, 23.57451055, -50.27459745, 1492.17452100, 0.0036540437499999997
INFO:root:1520.10612930, 4836.37807411, 23.82250874, -45.37016223, 1491.18458579, 0.0036540437499999997
INFO:root:1506.81298469, 4835.16400748, 23.47605348, -32.78767659, 1490.80445711, 0.0036540437499999997
INFO:root:1503.66679937, 4826.04655865, 23.98308563, -31.86969742, 1488.99258638, 0.0036540437499999997
INFO:root:1502.70120302, 4825.71889442, 24.25422432, -30.73126498, 1488.96275996, 0.0031059371874999995
INFO:root:1501.19533639, 4821.03604341, 24.32322185, -30.56125161, 1488.26141271, 0.0031059371874999995
INFO:root:1500.07895374, 4816.44009270, 24.44869928, -30.69818033, 1487.06845050, 0.0031059371874999995
INFO:root:1500.81932103, 4818.77409083, 24.51915591, -30.66787820, 1487.65692225, 0.0031059371874999995
INFO:root:1498.86861547, 4809.39845813, 24.76794667, -31.28108074, 1485.81525776, 0.0031059371874999995
INFO:root:1498.74139165, 4807.05208104, 24.75781725, -31.86789948, 1485.50590236, 0.0031059371874999995
INFO:root:1500.01535323, 4807.71225105, 24.72599905, -32.97563052, 1485.60328868, 0.0031059371874999995
INFO:root:1503.25464305, 4807.88145769, 24.70832741, -36.18183585, 1485.69914654, 0.0031059371874999995
INFO:root:1505.34023312, 4810.27047343, 24.65541531, -37.60362647, 1486.42149675, 0.0031059371874999995
INFO:root:1506.15549276, 4801.24807438, 24.89504102, -40.88598214, 1483.93027894, 0.0031059371874999995
INFO:root:1504.35300921, 4799.85103983, 25.00885096, -39.38879301, 1484.08784077, 0.0026400466093749993
INFO:root:1507.39631168, 4797.54913760, 25.00356309, -43.12795987, 1483.53125516, 0.0026400466093749993
INFO:root:1502.77882152, 4793.86212588, 25.12247241, -39.49765405, 1482.56002077, 0.0026400466093749993
INFO:root:1508.09248917, 4792.97224362, 25.10910601, -45.09165875, 1482.81952678, 0.0026400466093749993
INFO:root:1507.38066723, 4791.49802624, 25.03281505, -44.89839321, 1482.15485049, 0.0026400466093749993
INFO:root:1510.01505393, 4798.21440361, 25.14508097, -45.40560156, 1483.94667934, 0.0026400466093749993
INFO:root:1507.66635335, 4789.57631630, 25.04984872, -45.74356368, 1481.84840586, 0.0026400466093749993
INFO:root:1505.43820841, 4787.76186317, 25.23181926, -43.87778704, 1481.42519497, 0.0026400466093749993
INFO:root:1513.07537309, 4790.01902921, 25.01250796, -51.05710381, 1481.74054213, 0.0026400466093749993
INFO:root:1497.38711982, 4784.18069845, 25.16122711, -36.97163546, 1480.56002249, 0.0026400466093749993
INFO:root:1503.68659538, 4782.40030122, 25.06544637, -43.90101446, 1480.31437060, 0.0022440396179687493
INFO:root:1505.71264985, 4778.62880309, 25.09130430, -47.03266319, 1479.79109471, 0.0022440396179687493
INFO:root:1509.61440860, 4780.19718998, 25.16974653, -50.38545283, 1479.67769999, 0.0022440396179687493
INFO:root:1512.43027784, 4775.14204170, 25.19304421, -54.69458070, 1479.18589589, 0.0022440396179687493
INFO:root:1498.47847662, 4775.18901986, 25.02249675, -40.89923063, 1478.70819178, 0.0022440396179687493
INFO:root:1500.37401495, 4781.47725710, 24.95578084, -40.97500664, 1479.93387400, 0.0022440396179687493
INFO:root:1499.01572040, 4777.24330161, 25.00583681, -40.83684957, 1479.04947114, 0.0022440396179687493
INFO:root:1496.78973085, 4775.05122139, 24.80001936, -39.47429429, 1478.66550155, 0.0022440396179687493
INFO:root:1493.65215992, 4772.68357312, 24.89991787, -36.94712478, 1478.36948105, 0.0022440396179687493
INFO:root:1492.31813805, 4771.71633610, 24.83784818, -35.96533765, 1477.80710140, 0.0022440396179687493
INFO:root:1489.26549027, 4762.20983027, 24.85931654, -35.74317548, 1475.74557796, 0.0019074336752734368
INFO:root:1490.20775687, 4765.03660734, 24.97994683, -35.71677116, 1476.51809392, 0.0019074336752734368
INFO:root:1490.75933364, 4766.80448806, 24.91853067, -35.79939849, 1477.28869113, 0.0019074336752734368
INFO:root:1488.97665446, 4761.50346611, 24.99063817, -35.53493186, 1476.07707795, 0.0019074336752734368
INFO:root:1489.40782005, 4763.67438518, 24.95938693, -35.34608170, 1476.38786037, 0.0019074336752734368
INFO:root:1490.15837455, 4763.19262351, 25.11221168, -36.08833198, 1476.33484231, 0.0019074336752734368
INFO:root:1491.31722843, 4768.63702135, 24.85682700, -35.86925101, 1477.74253996, 0.0019074336752734368
INFO:root:1489.82529123, 4762.73784799, 25.14821308, -35.85567298, 1476.31916401, 0.0019074336752734368
INFO:root:1488.64232349, 4760.22136334, 24.99050455, -35.58536995, 1475.89279820, 0.0019074336752734368
INFO:root:Finished training.
INFO:root:Saved model. Final Checkpoint saves/MovingMNIST/kvae/v1/scale=0.3/scheduler_step=10/kvae_state_dict_scale=0.3_89.pth
