INFO:root:Namespace(K=3, a_dim=2, alpha='rnn', batch_size=128, clip=150, dataset='BouncingBall_20', device=device(type='cuda'), epochs=90, factor=2, initial_epochs=10, learning_rate=0.007, levels=1, lstm_layers=1, model='KVAE_hier', save_every=10, scale=0.3, scheduler_step=20, subdirectory='v2', wandb_on='True', x_dim=1, z_dim=4)
INFO:root:Starting Hierachical KVAE training for 90 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:1244.19972237, 4008.03789433, 22.61781144, -19.17049734, 1149.82794151, 0.007
INFO:root:273.78297065, 724.60490012, 45.86782480, -10.53366753, 216.27885311, 0.007
INFO:root:226.01521859, 553.05556787, 48.84448030, -11.25406094, 165.01366946, 0.007
INFO:root:185.45470184, 414.56213379, 49.54259839, -11.54345913, 123.83121742, 0.007
INFO:root:168.28219786, 355.27209125, 49.16969043, -12.53087518, 106.54589139, 0.007
INFO:root:181.64635448, 404.30064682, 47.02216098, -13.33399432, 118.22669606, 0.007
INFO:root:146.26050375, 283.23359275, 47.24894014, -14.04148267, 85.17441375, 0.007
INFO:root:146.60353579, 286.80270444, 45.67374077, -14.88898051, 86.37386515, 0.007
INFO:root:154.90144646, 317.00360803, 44.57244414, -15.22791550, 95.21975505, 0.007
INFO:root:163.50808274, 351.42291723, 42.71108574, -15.37011769, 106.95890074, 0.007
INFO:root:219.50162596, 548.97035333, 40.88498782, -13.92552516, 134.55284940, 0.007
INFO:root:127.60323224, 239.06061873, 44.87863101, -11.00641261, 71.93840128, 0.007
INFO:root:130.22661960, 254.61023316, 43.36990424, -10.47364192, 76.75445151, 0.007
INFO:root:135.15319508, 274.92497331, 42.67776919, -9.99793130, 82.58190894, 0.007
INFO:root:121.68531524, 232.77488496, 41.87355452, -9.97929194, 69.88798219, 0.007
INFO:root:116.58262820, 214.38520021, 41.83512294, -10.43194244, 64.44376349, 0.007
INFO:root:120.19337472, 232.09220384, 40.19333518, -10.37237577, 69.81495459, 0.007
INFO:root:120.90296108, 235.90351771, 39.31982335, -10.81208021, 70.79251818, 0.007
INFO:root:117.54701181, 227.59567608, 38.57890600, -10.68940026, 68.53524954, 0.007
INFO:root:112.27166921, 211.57114806, 38.67740824, -10.12291350, 63.67522261, 0.007
INFO:root:113.12414074, 213.37362285, 38.12909771, -10.98295299, 64.17983405, 0.007
INFO:root:111.86274722, 211.46746981, 37.62931418, -10.79318984, 63.54031942, 0.0059499999999999996
INFO:root:109.37398889, 204.17623921, 37.35306341, -10.76805117, 61.33892079, 0.0059499999999999996
INFO:root:109.23065690, 205.66140013, 36.89954487, -10.63268910, 61.78219315, 0.0059499999999999996
INFO:root:103.94697371, 187.57353153, 36.56307756, -11.11183479, 56.19404298, 0.0059499999999999996
INFO:root:108.34858677, 205.05137499, 35.57653676, -11.25663519, 61.63281182, 0.0059499999999999996
INFO:root:105.11596475, 193.24637613, 35.13307600, -12.00897369, 58.01261858, 0.0059499999999999996
INFO:root:103.64694370, 189.05972947, 34.92753497, -12.00148756, 56.69208024, 0.0059499999999999996
INFO:root:103.49233935, 191.79194583, 34.49614428, -11.45860892, 57.61209440, 0.0059499999999999996
INFO:root:101.61740395, 184.35003527, 34.20524781, -12.10714309, 55.21236637, 0.0059499999999999996
INFO:root:101.43627404, 184.78533974, 33.72796134, -12.27270823, 55.31525624, 0.0059499999999999996
INFO:root:101.57317277, 185.44844557, 33.34725510, -12.59138201, 55.57626304, 0.0059499999999999996
INFO:root:102.04200275, 189.69836213, 32.95730605, -12.17518600, 56.95460892, 0.0059499999999999996
INFO:root:104.49438712, 197.51163029, 32.56722607, -12.67366959, 59.35097620, 0.0059499999999999996
INFO:root:108.80787506, 216.38653622, 31.62198289, -12.26992916, 65.04760631, 0.0059499999999999996
INFO:root:101.96513303, 189.11502075, 32.26123440, -12.96939043, 56.75966132, 0.0059499999999999996
INFO:root:100.90715527, 184.63282892, 32.21945292, -13.29785106, 55.32010887, 0.0059499999999999996
INFO:root:98.25466295, 178.76785298, 32.16057534, -12.46372931, 53.56709714, 0.0059499999999999996
INFO:root:99.99469266, 184.06252221, 31.49505857, -13.28087530, 55.23318931, 0.0059499999999999996
INFO:root:97.62268301, 176.66398543, 31.36474204, -13.25874322, 52.97331923, 0.0059499999999999996
INFO:root:98.38288615, 179.21226772, 30.97619264, -13.64301152, 53.75503265, 0.0059499999999999996
INFO:root:95.11713504, 168.34159117, 31.01956614, -13.59508918, 50.34101621, 0.0050574999999999995
INFO:root:95.08562581, 167.03317029, 30.91478855, -14.06088407, 49.93262747, 0.0050574999999999995
INFO:root:97.34911358, 174.64906968, 30.67879223, -14.27559848, 52.25783558, 0.0050574999999999995
INFO:root:94.55645990, 168.40068556, 30.33046527, -13.70578695, 50.35189433, 0.0050574999999999995
INFO:root:95.35956444, 169.17512222, 30.17305647, -14.43396910, 50.58622679, 0.0050574999999999995
INFO:root:97.79863066, 174.37849658, 30.04964787, -15.43543198, 52.14448190, 0.0050574999999999995
INFO:root:94.65971485, 169.81402530, 30.22557539, -13.48992934, 50.81151156, 0.0050574999999999995
INFO:root:93.43737916, 165.73556016, 29.89393876, -13.82277049, 49.59128271, 0.0050574999999999995
INFO:root:94.06738658, 168.27790910, 29.58470303, -13.99930824, 50.34970875, 0.0050574999999999995
INFO:root:93.60083243, 167.32643031, 29.32001051, -14.08289099, 50.06192123, 0.0050574999999999995
INFO:root:92.82252757, 164.03162278, 29.08291718, -14.53012137, 49.06264052, 0.0050574999999999995
INFO:root:94.93833921, 172.05185091, 28.75496652, -14.56781515, 51.35363475, 0.0050574999999999995
INFO:root:94.65150848, 172.56523074, 28.45143774, -14.43049931, 51.66978049, 0.0050574999999999995
INFO:root:92.12981115, 162.28808516, 28.59343326, -14.84994999, 48.51262713, 0.0050574999999999995
INFO:root:91.98884325, 161.95389702, 28.47221304, -14.93045906, 48.40064534, 0.0050574999999999995
INFO:root:92.60726031, 162.46659639, 28.33394987, -15.53332906, 48.56357188, 0.0050574999999999995
INFO:root:92.99253566, 161.73931537, 28.08702085, -16.38371800, 48.25253170, 0.0050574999999999995
INFO:root:92.13460367, 163.28269688, 27.73192512, -15.41786773, 48.76849626, 0.0050574999999999995
INFO:root:92.24724993, 164.63288203, 27.60617536, -15.25120814, 49.23300060, 0.0050574999999999995
INFO:root:93.57577515, 168.13889689, 27.49448928, -15.63961503, 50.22353585, 0.0050574999999999995
INFO:root:90.72100579, 159.11550363, 27.52544553, -15.46090718, 47.46934292, 0.004298875
INFO:root:90.21694091, 156.73922845, 27.82210435, -15.37306653, 46.74959559, 0.004298875
INFO:root:88.89540832, 153.16768868, 27.72375397, -15.22134580, 45.71481019, 0.004298875
INFO:root:88.30245383, 152.12958942, 27.41145837, -15.25211750, 45.38701992, 0.004298875
INFO:root:89.22828775, 154.49563212, 27.14642597, -15.73317017, 46.10783715, 0.004298875
INFO:root:89.08198319, 154.36390532, 26.93163792, -15.84117178, 46.05536087, 0.004298875
INFO:root:88.97461804, 153.88529717, 26.90146649, -15.90756068, 45.90087499, 0.004298875
INFO:root:87.73406943, 150.86909775, 26.64817426, -15.82516392, 44.99042810, 0.004298875
INFO:root:88.35410126, 152.97696367, 26.41858917, -16.04242117, 45.64162431, 0.004298875
INFO:root:87.92152194, 151.87963249, 26.36308187, -15.99454857, 45.29691064, 0.004298875
INFO:root:88.83573732, 153.44809443, 26.05497602, -16.74633134, 45.77170751, 0.004298875
INFO:root:88.80986035, 153.49277120, 26.14414133, -16.61788537, 45.78017083, 0.004298875
INFO:root:88.93327876, 150.34469006, 25.96023675, -17.86963348, 44.74715018, 0.004298875
INFO:root:88.79568667, 154.01309378, 26.01420291, -16.57755407, 45.92023396, 0.004298875
INFO:root:86.90557592, 149.97921637, 25.90404259, -16.00776674, 44.72458977, 0.004298875
INFO:root:86.84155045, 149.20460259, 25.77867921, -16.30148917, 44.48910691, 0.004298875
INFO:root:86.62382400, 149.09318311, 25.63072671, -16.26514066, 44.44587973, 0.004298875
INFO:root:87.33457873, 150.71123302, 25.44672780, -16.67447955, 44.92920748, 0.004298875
INFO:root:86.56890601, 148.78905593, 25.24568386, -16.68650385, 44.38845927, 0.004298875
INFO:root:87.23016089, 151.03922880, 25.30671320, -16.61167736, 45.02092144, 0.004298875
INFO:root:85.51848454, 145.51122661, 25.28245129, -16.58266339, 43.31471513, 0.0036540437499999997
INFO:root:85.27327003, 143.56914028, 25.21824223, -16.98428402, 42.76020007, 0.0036540437499999997
INFO:root:85.88299123, 147.03458549, 24.96278958, -16.80982409, 43.84692938, 0.0036540437499999997
INFO:root:85.21401493, 145.08214984, 24.88432413, -16.80504442, 43.17245044, 0.0036540437499999997
INFO:root:85.26136694, 143.49947541, 24.73503736, -17.47648579, 42.68583013, 0.0036540437499999997
INFO:root:84.70206587, 142.64247962, 24.78991199, -17.11940823, 42.44597577, 0.0036540437499999997
INFO:root:84.88808726, 143.60498974, 24.61714617, -17.18944255, 42.75546805, 0.0036540437499999997
INFO:root:85.55520364, 146.78310790, 24.43554509, -17.08472491, 43.74787792, 0.0036540437499999997
INFO:root:84.15563153, 142.36015049, 24.33952706, -17.10805786, 42.36129003, 0.0036540437499999997
INFO:root:Finished training.
INFO:root:Saved model. Final Checkpoint saves/BouncingBall_20/kvae_hier/v2/levels=1/factor=2/kvae_state_dict_scale_89.pth
