INFO:root:Namespace(K=7, a_dim=2, alpha='rnn', batch_size=32, clip=150, dataset='BouncingBall_50', device=device(type='cuda'), epochs=100, initial_epochs=10, learning_rate=0.007, lstm_layers=2, model='KVAE', save_every=10, scale=0.3, scheduler_step=20, subdirectory='v2/bonus', train_reconstruction=False, wandb_on='True', x_dim=1, z_dim=5)
INFO:root:Starting KVAE training for 100 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:290.01752348, 437.71010011, 82.92384693, -75.78064059, 130.93546169, 0.0059499999999999996
INFO:root:287.91280578, 443.07277801, 81.24364345, -73.74732392, 132.62476917, 0.0059499999999999996
INFO:root:282.37707665, 430.44672428, 82.36024169, -70.88281260, 128.65040943, 0.0059499999999999996
INFO:root:295.53653445, 436.11637363, 84.59255782, -80.10905928, 130.46314346, 0.0059499999999999996
INFO:root:295.84086330, 460.60027687, 82.49808415, -75.16269079, 137.91896543, 0.0059499999999999996
INFO:root:287.88802763, 421.75672845, 84.31876135, -77.04224306, 126.16296557, 0.0059499999999999996
INFO:root:285.72990312, 426.26807438, 82.31799841, -75.53147744, 127.44185813, 0.0059499999999999996
INFO:root:282.27853997, 420.30635877, 80.85466936, -75.33195856, 125.65465065, 0.0059499999999999996
INFO:root:289.03733185, 429.24815612, 78.21314803, -82.04973190, 128.39036278, 0.0059499999999999996
INFO:root:287.76746734, 428.90248895, 77.61923577, -81.47747979, 128.29236467, 0.0059499999999999996
INFO:root:272.67472381, 407.31831350, 78.05069451, -72.42852985, 121.60337130, 0.0050574999999999995
INFO:root:275.79674861, 402.54102437, 76.75372324, -78.28071376, 120.19713563, 0.0050574999999999995
INFO:root:279.90766326, 402.23142063, 77.28203923, -81.95619311, 120.02469241, 0.0050574999999999995
INFO:root:285.49002233, 408.57509909, 76.12309841, -86.79438901, 121.95112134, 0.0050574999999999995
INFO:root:281.68930551, 407.63660990, 75.85563616, -83.54268157, 121.77885986, 0.0050574999999999995
INFO:root:287.71499229, 401.50353518, 75.03013441, -92.23379267, 119.96491426, 0.0050574999999999995
INFO:root:279.60426357, 398.55031688, 72.22968224, -87.80948126, 118.90114511, 0.0050574999999999995
INFO:root:281.99134602, 405.23868400, 72.84791560, -87.57182087, 121.00870125, 0.0050574999999999995
INFO:root:272.40626324, 401.03598644, 73.13539950, -78.96006282, 119.77554691, 0.0050574999999999995
INFO:root:263.89383613, 386.51905288, 74.45758003, -73.48053560, 115.32602424, 0.0050574999999999995
INFO:root:276.20487557, 399.33386503, 74.47729429, -81.92741675, 119.24407920, 0.0050574999999999995
INFO:root:279.26698538, 407.06706286, 73.96397050, -83.18289137, 121.60945265, 0.0050574999999999995
INFO:root:284.45825091, 412.49665026, 74.64164787, -86.06760287, 123.25422105, 0.0050574999999999995
INFO:root:306.67218664, 403.31357978, 76.45354107, -109.22456695, 120.46474141, 0.0050574999999999995
INFO:root:286.06052952, 408.56635668, 74.44859839, -89.04201934, 122.10862887, 0.0050574999999999995
INFO:root:282.51901231, 396.41860768, 76.16382754, -87.42959716, 118.38402261, 0.0050574999999999995
INFO:root:277.71318783, 405.43926438, 75.09754205, -80.98386096, 121.13921327, 0.0050574999999999995
INFO:root:271.25740201, 395.48553447, 74.74739046, -77.86434620, 118.12547064, 0.0050574999999999995
INFO:root:262.36554962, 387.69083050, 75.01090309, -71.04739299, 115.62813860, 0.0050574999999999995
INFO:root:262.87846444, 394.40295080, 73.75126041, -70.80631379, 117.73860314, 0.0050574999999999995
INFO:root:263.62778804, 383.37462893, 72.84745609, -75.76793846, 114.30220586, 0.004298875
INFO:root:267.46381819, 401.80020686, 71.84673625, -75.07701498, 120.17899065, 0.004298875
INFO:root:275.07018248, 383.67893972, 72.22455043, -87.74194474, 114.48134462, 0.004298875
INFO:root:268.18680145, 388.79178906, 72.13778973, -79.41147050, 116.12242297, 0.004298875
INFO:root:265.30873689, 370.35293754, 72.29367828, -81.90917228, 110.32144622, 0.004298875
INFO:root:261.66984114, 375.71483559, 71.95845041, -76.99693554, 112.02766030, 0.004298875
INFO:root:260.76889890, 381.37794951, 70.72067978, -75.63482964, 113.81989424, 0.004298875
INFO:root:257.00849414, 370.26779194, 70.25046695, -75.67768437, 110.38251102, 0.004298875
INFO:root:254.63891843, 370.73475112, 69.50912058, -73.90936841, 110.50296375, 0.004298875
INFO:root:254.91389661, 369.90332109, 69.19196706, -74.75092866, 110.27313038, 0.004298875
INFO:root:260.69807131, 374.01690596, 68.85096401, -79.64202996, 111.56096139, 0.004298875
INFO:root:282.19788366, 376.70733779, 66.41185957, -102.77381849, 112.34338053, 0.004298875
INFO:root:278.28315815, 383.99438477, 62.63617842, -100.44865984, 114.58665437, 0.004298875
INFO:root:275.00963834, 385.74463202, 64.65651756, -94.62972627, 115.16804203, 0.004298875
INFO:root:267.45685557, 371.84884780, 65.57498006, -90.32721729, 110.81227841, 0.004298875
INFO:root:270.79478194, 366.80494602, 65.92173279, -94.83156028, 109.28336154, 0.004298875
INFO:root:260.66210276, 375.95466507, 65.06816065, -82.80753699, 112.18833826, 0.004298875
INFO:root:256.61033961, 361.08512810, 65.80447295, -82.48032317, 107.55998036, 0.004298875
INFO:root:253.64567713, 360.94795898, 65.03849761, -80.32278735, 107.53157665, 0.004298875
INFO:root:255.75744971, 364.68864217, 64.85788496, -81.49296639, 108.68971374, 0.004298875
INFO:root:252.97322740, 353.09609558, 65.72716073, -81.31723282, 105.11552259, 0.0036540437499999997
INFO:root:253.65192922, 355.03237585, 65.83487315, -81.30733891, 105.73111283, 0.0036540437499999997
INFO:root:249.37562529, 348.80549126, 66.11690111, -78.61707143, 103.84723211, 0.0036540437499999997
INFO:root:252.93191966, 355.66105331, 64.27553213, -81.95806681, 105.93337872, 0.0036540437499999997
INFO:root:251.43657923, 361.25047137, 65.14643831, -77.91499485, 107.73451209, 0.0036540437499999997
INFO:root:259.24435890, 352.81941000, 63.63416562, -89.76436618, 105.04753628, 0.0036540437499999997
INFO:root:252.07151639, 350.31674175, 65.11249486, -81.86399414, 104.32767890, 0.0036540437499999997
INFO:root:249.17388493, 347.37988242, 65.03937518, -79.92054063, 103.41051376, 0.0036540437499999997
INFO:root:248.59884031, 347.98236337, 63.56948542, -80.63464103, 103.60942821, 0.0036540437499999997
INFO:root:269.55107597, 358.09924530, 62.99206990, -99.12922809, 106.64339977, 0.0036540437499999997
INFO:root:252.11660601, 351.22159066, 64.62094371, -82.12917983, 104.56763244, 0.0036540437499999997
INFO:root:260.45914815, 352.23223294, 63.80596030, -90.98351314, 104.94999671, 0.0036540437499999997
INFO:root:254.28440000, 356.01066463, 62.82977297, -84.65142266, 106.04830607, 0.0036540437499999997
INFO:root:254.70485348, 352.41218985, 62.22356823, -86.75762392, 105.00452340, 0.0036540437499999997
INFO:root:249.27461842, 361.39950834, 61.72225600, -79.13250486, 107.71747161, 0.0036540437499999997
INFO:root:255.38839512, 354.88599955, 63.72853460, -85.19405558, 105.70288358, 0.0036540437499999997
INFO:root:253.01723417, 342.54670395, 64.48791125, -85.76530709, 101.91654492, 0.0036540437499999997
INFO:root:252.61135053, 351.26731319, 61.82109446, -85.41005736, 104.64385583, 0.0036540437499999997
INFO:root:255.31151535, 349.65344063, 63.20966900, -87.20580985, 104.10328747, 0.0036540437499999997
INFO:root:Finished training.
INFO:root:Saved model. Final Checkpoint saves/BouncingBall_50/kvae/v2/bonus/scale=0.3/scheduler_step=20/kvae_state_dict_scale=0.3_99.pth
pth
