INFO:root:Namespace(K=3, a_dim=2, alpha='rnn', batch_size=32, clip=150, dataset='BouncingBall_50', device=device(type='cuda'), epochs=90, factor=2, initial_epochs=10, learning_rate=0.007, levels=2, lstm_layers=1, model='KVAE_hier', save_every=10, scale=0.3, scheduler_step=20, subdirectory='v1', wandb_on='True', x_dim=1, z_dim=4)
INFO:root:Starting Hierachical KVAE training for 90 epochs.
INFO:root:Train Loss, Reconstruction Loss, log q(a), ELBO_KF, MSE
INFO:root:258.17637208, 501.48440727, 75.80019901, -31.93084504, 149.86637247, 0.0059499999999999996
INFO:root:261.04123293, 513.20767776, 73.88331091, -33.19561251, 153.59266332, 0.0059499999999999996
INFO:root:257.16586709, 500.94224344, 72.95542473, -33.92776360, 149.95366771, 0.0059499999999999996
INFO:root:254.19814214, 492.34156887, 72.83814546, -33.65752032, 147.16747017, 0.0059499999999999996
INFO:root:250.29407710, 478.26279950, 72.07160809, -34.74362260, 142.87818510, 0.0059499999999999996
INFO:root:249.41383876, 476.53817185, 71.02441387, -35.42796635, 142.34850214, 0.0059499999999999996
INFO:root:250.12861363, 480.98421094, 70.44780386, -35.38553957, 143.84769610, 0.0059499999999999996
INFO:root:249.62284963, 478.13739869, 69.56563809, -36.61598667, 142.84905530, 0.0059499999999999996
INFO:root:248.52537132, 475.49897523, 69.57243187, -36.30323980, 142.08998949, 0.0059499999999999996
INFO:root:252.07687476, 495.02314010, 68.22253505, -35.34739132, 147.76606765, 0.0059499999999999996
INFO:root:246.53684515, 474.77541337, 67.67449791, -36.42971679, 141.86020242, 0.0059499999999999996
INFO:root:243.03477325, 461.69886867, 67.11847293, -37.40663354, 137.75263583, 0.0059499999999999996
INFO:root:243.66420590, 466.18186863, 67.10103306, -36.70860654, 139.34110950, 0.0059499999999999996
INFO:root:243.54013372, 461.18209606, 65.98640819, -39.19909036, 137.71203103, 0.0059499999999999996
INFO:root:242.26614071, 462.82185393, 65.64085750, -37.77872143, 138.35496215, 0.0059499999999999996
INFO:root:239.95129787, 456.37706567, 65.31939158, -37.71878124, 136.37521037, 0.0059499999999999996
INFO:root:244.48906313, 471.73099979, 64.75198379, -38.21777352, 140.85144354, 0.0059499999999999996
INFO:root:233.00449509, 432.12235683, 64.94295647, -38.42482672, 128.78143048, 0.0050574999999999995
INFO:root:234.00898892, 434.59108603, 64.79919954, -38.83245785, 129.59395045, 0.0050574999999999995
INFO:root:232.54682319, 427.66233233, 64.37737247, -39.87074638, 127.54958081, 0.0050574999999999995
INFO:root:230.63442320, 426.50601954, 64.38630236, -38.29630924, 127.12558868, 0.0050574999999999995
INFO:root:233.88349225, 438.86374076, 63.56222471, -38.66213893, 130.92813718, 0.0050574999999999995
INFO:root:229.87717332, 423.00602596, 63.25831706, -39.71704380, 126.08358876, 0.0050574999999999995
INFO:root:228.74400854, 421.24659447, 63.10847621, -39.26154974, 125.62072982, 0.0050574999999999995
INFO:root:229.57754452, 424.24221549, 62.58950388, -39.71537114, 126.55581631, 0.0050574999999999995
INFO:root:227.55742640, 419.54483751, 62.03061132, -39.66335991, 125.04770349, 0.0050574999999999995
INFO:root:228.47785398, 421.85943545, 61.78606386, -40.13395402, 125.73699096, 0.0050574999999999995
INFO:root:227.84407395, 419.42508051, 61.43464406, -40.58190025, 125.09328956, 0.0050574999999999995
INFO:root:226.93870692, 421.17229019, 60.82303457, -39.76398047, 125.61428901, 0.0050574999999999995
INFO:root:224.91259541, 412.90265495, 60.91561190, -40.12618182, 123.08171776, 0.0050574999999999995
INFO:root:227.51834338, 419.86882495, 60.52280951, -41.03488128, 125.25731863, 0.0050574999999999995
INFO:root:224.63565919, 414.53541866, 59.79317766, -40.48185069, 123.56507849, 0.0050574999999999995
INFO:root:224.28152703, 412.80814629, 59.47033434, -40.96874401, 123.12889906, 0.0050574999999999995
INFO:root:224.13799727, 409.70608482, 59.30632937, -41.91983740, 122.10285566, 0.0050574999999999995
INFO:root:224.66340881, 411.27584897, 58.66238792, -42.61826097, 122.58849218, 0.0050574999999999995
INFO:root:223.68915299, 409.75455528, 58.85000812, -41.91277317, 122.12245601, 0.0050574999999999995
INFO:root:223.69006943, 411.88271298, 58.53215246, -41.59309847, 122.89031603, 0.0050574999999999995
INFO:root:218.86102720, 395.93934000, 58.40598302, -41.67323728, 117.92314425, 0.004298875
INFO:root:219.63113845, 397.56632986, 58.30967178, -42.05156290, 118.36814876, 0.004298875
INFO:root:221.17874933, 403.03978637, 58.00074418, -42.26606391, 120.06675924, 0.004298875
INFO:root:218.09266611, 393.31907411, 58.09820766, -41.99873165, 117.13986731, 0.004298875
INFO:root:218.58456437, 395.77840837, 57.66321872, -42.18781904, 117.88686040, 0.004298875
INFO:root:217.41876592, 392.05033748, 57.57554075, -42.22811979, 116.78300082, 0.004298875
INFO:root:218.42183938, 393.17499265, 57.17338006, -43.29595738, 117.03965157, 0.004298875
INFO:root:217.38830729, 391.87028766, 56.95936089, -42.86785614, 116.73605356, 0.004298875
INFO:root:216.79028006, 391.83142654, 56.45575350, -42.78509431, 116.71674376, 0.004298875
INFO:root:215.66160018, 387.12469852, 56.70518132, -42.81900460, 115.28632078, 0.004298875
INFO:root:215.87560383, 389.00092933, 56.46550464, -42.70981563, 115.88127311, 0.004298875
INFO:root:215.37782013, 386.32928856, 56.22542781, -43.25360056, 115.02873118, 0.004298875
INFO:root:218.74044004, 398.33848990, 56.04736428, -43.19152415, 118.63501263, 0.004298875
INFO:root:217.44574170, 391.11596485, 55.68346087, -44.42748665, 116.52282511, 0.004298875
INFO:root:216.06691305, 389.72091539, 55.30707487, -43.84355879, 116.02566387, 0.004298875
INFO:root:215.94117720, 387.25556236, 55.42069616, -44.34380766, 115.30290830, 0.004298875
INFO:root:215.93080550, 388.42520783, 55.13874705, -44.26449189, 115.67705832, 0.004298875
INFO:root:215.42741918, 385.98392812, 55.00808801, -44.62414812, 114.96629800, 0.004298875
INFO:root:214.52692320, 385.98069054, 54.83435605, -43.89835488, 114.95635340, 0.004298875
INFO:root:212.44513149, 378.90416606, 54.68148879, -44.09238794, 112.84780213, 0.004298875
INFO:root:210.84262955, 374.38879064, 54.94002948, -43.58595835, 111.34399176, 0.0036540437499999997
INFO:root:210.02049271, 370.34188726, 54.85078812, -44.06713358, 110.18381481, 0.0036540437499999997
INFO:root:211.15675594, 374.72848336, 54.16869167, -44.56951435, 111.49505790, 0.0036540437499999997
INFO:root:210.58635876, 371.46391034, 54.26395934, -44.88322151, 110.39874122, 0.0036540437499999997
INFO:root:209.33153771, 369.75168683, 54.08063152, -44.32539591, 110.04349877, 0.0036540437499999997
INFO:root:211.53281003, 374.71764515, 53.80641726, -45.31109487, 111.52490541, 0.0036540437499999997
INFO:root:209.25378928, 369.26441907, 53.60483208, -44.86962681, 109.86322090, 0.0036540437499999997
INFO:root:210.44908681, 367.46601994, 53.64036130, -46.56891573, 109.32220649, 0.0036540437499999997
INFO:root:208.18392822, 367.03485049, 53.52757091, -44.54589741, 109.22464704, 0.0036540437499999997
INFO:root:Finished training.
INFO:root:Saved model. Final Checkpoint saves/BouncingBall_50/kvae_hier/v1/levels=2/factor=2/kvae_state_dict_scale_89.pth
